DateTime,Latitude,Longitude,ClusterID,KPIName,CellName,AnomalyScore,Value,Vendor,Operator
2023-07-08T00:00:00,17.02005,54.09138,-1,(M) Abnormal Release Rate(%),ND0001234F1A,1,42.9,ericsson,Omantel
2023-07-08T00:00:00,17.83653,52.65685,0,(M) Abnormal Release Rate(%),ND0007126F1C,1,87.56,ericsson,Omantel
2023-07-08T00:00:00,17.83653,52.65685,0,(M) Abnormal Release Rate(%),ND0007134F1C,1,81.0,ericsson,Omantel
2023-07-08T00:00:00,17.83599,52.62535,0,(M) Abnormal Release Rate(%),ND0014134F1C,1,22.7,ericsson,Omantel
2023-07-08T00:00:00,17.12022,55.05226,-1,(M) Abnormal Release Rate(%),ND0056234F1A,1,55.77,ericsson,Omantel
2023-07-08T00:00:00,17.44569,55.26889,-1,(M) Abnormal Release Rate(%),ND0061234F1B,1,30.59,ericsson,Omantel
2023-07-08T00:00:00,17.44569,55.26889,-1,(M) Abnormal Release Rate(%),ND0061234F1C,1,27.49,ericsson,Omantel
2023-07-08T00:00:00,16.9542094,53.8667074,-1,(M) Abnormal Release Rate(%),ND0074134F1B,1,46.19,ericsson,Omantel
2023-07-08T00:00:00,17.04688,54.03629,-1,(M) Abnormal Release Rate(%),ND0195134F1B,1,39.4,ericsson,Omantel
2023-07-08T00:00:00,17.23576,54.16137,-1,(M) Abnormal Release Rate(%),ND0261234F1C,1,28.06,ericsson,Omantel
2023-07-08T00:00:00,17.13095,54.42826,-1,(M) Abnormal Release Rate(%),ND0300134F1A,1,32.51,ericsson,Omantel
2023-07-08T00:00:00,17.17413,54.39083,-1,(M) Abnormal Release Rate(%),ND0301134F1B,1,25.09,ericsson,Omantel
2023-07-08T00:00:00,17.44784,54.04882,-1,(M) Abnormal Release Rate(%),ND0314134F1A,1,26.33,ericsson,Omantel
2023-07-08T00:00:00,17.892222,54.084222,-1,(M) Abnormal Release Rate(%),ND0326234F1C,1,29.57,ericsson,Omantel
2023-07-08T00:00:00,17.20466,54.12319,-1,(M) Abnormal Release Rate(%),ND0688134F1B,1,25.21,ericsson,Omantel
2023-07-08T00:00:00,17.118257,53.955906,-1,(M) Abnormal Release Rate(%),ND1136134F1C,1,38.4,ericsson,Omantel
2023-07-08T00:00:00,23.326207,56.325301,-1,(M) Abnormal Release Rate(%),NH0013134F1A,1,53.26,ericsson,Omantel
2023-07-08T00:00:00,22.738739,56.618399,-1,(M) Abnormal Release Rate(%),NH0045134F1A,1,29.39,ericsson,Omantel
2023-07-08T00:00:00,23.384068,56.874462,-1,(M) Abnormal Release Rate(%),NH0106134F1A,1,29.92,ericsson,Omantel
2023-07-08T00:00:00,23.384068,56.874462,-1,(M) Abnormal Release Rate(%),NH0106134F1B,1,25.58,ericsson,Omantel
2023-07-08T00:00:00,23.420358,56.721954,-1,(M) Abnormal Release Rate(%),NH0111134F1B,1,22.28,ericsson,Omantel
2023-07-08T00:00:00,22.09085,57.31319,-1,(M) Abnormal Release Rate(%),NK0042134F1A,1,93.16,ericsson,Omantel
2023-07-08T00:00:00,23.287483,57.97196,-1,(M) Abnormal Release Rate(%),NK0210134F1A,1,30.51,ericsson,Omantel
2023-07-08T00:00:00,21.325173,57.087015,-1,(M) Abnormal Release Rate(%),NK0224134F1C,1,29.89,ericsson,Omantel
2023-07-08T00:00:00,23.065808,57.274682,-1,(M) Abnormal Release Rate(%),NK0276134F1C,1,28.57,ericsson,Omantel
2023-07-08T00:00:00,22.51347164,58.73947,-1,(M) Abnormal Release Rate(%),NQ0014134F1A,1,28.61,ericsson,Omantel
2023-07-08T00:00:00,22.329112,58.236974,-1,(M) Abnormal Release Rate(%),NQ0030134F1A,1,23.18,ericsson,Omantel
2023-07-08T00:00:00,22.498169,58.12115,-1,(M) Abnormal Release Rate(%),NQ0037134F1B,1,25.29,ericsson,Omantel
2023-07-08T00:00:00,22.65883,58.043076,-1,(M) Abnormal Release Rate(%),NQ0053134F1A,1,23.98,ericsson,Omantel
2023-07-08T00:00:00,22.492797,58.760871,-1,(M) Abnormal Release Rate(%),NQ0504134F1A,1,27.08,ericsson,Omantel
2023-07-08T00:00:00,18.58376,56.59068,-1,(M) Abnormal Release Rate(%),NW0032234F1A,1,24.35,ericsson,Omantel
2023-07-08T00:00:00,20.184898,57.80112,-1,(M) Abnormal Release Rate(%),NW0052134F1A,1,50.4,ericsson,Omantel
2023-07-08T00:00:00,20.184898,57.80112,-1,(M) Abnormal Release Rate(%),NW0052134F1B,1,53.08,ericsson,Omantel
2023-07-09T00:00:00,17.02005,54.09138,-1,(M) Abnormal Release Rate(%),ND0001234F1A,1,24.63,ericsson,Omantel
2023-07-09T00:00:00,17.0497,54.3887,-1,(M) Abnormal Release Rate(%),ND0006134F1A,1,28.35,ericsson,Omantel
2023-07-09T00:00:00,17.83653,52.65685,-1,(M) Abnormal Release Rate(%),ND0007126F1C,1,82.78,ericsson,Omantel
2023-07-09T00:00:00,17.83653,52.65685,-1,(M) Abnormal Release Rate(%),ND0007134F1C,1,81.85,ericsson,Omantel
2023-07-09T00:00:00,16.7115819,53.213266,-1,(M) Abnormal Release Rate(%),ND0023134F1B,1,51.58,ericsson,Omantel
2023-07-09T00:00:00,17.12022,55.05226,-1,(M) Abnormal Release Rate(%),ND0056234F1A,1,50.73,ericsson,Omantel
2023-07-09T00:00:00,16.9542094,53.8667074,-1,(M) Abnormal Release Rate(%),ND0074134F1B,1,48.82,ericsson,Omantel
2023-07-09T00:00:00,17.23011,54.02841,-1,(M) Abnormal Release Rate(%),ND0260234F1A,1,21.56,ericsson,Omantel
2023-07-09T00:00:00,17.23011,54.02841,-1,(M) Abnormal Release Rate(%),ND0260234F1C,1,26.29,ericsson,Omantel
2023-07-09T00:00:00,17.44784,54.04882,-1,(M) Abnormal Release Rate(%),ND0314134F1A,1,23.76,ericsson,Omantel
2023-07-09T00:00:00,17.892222,54.084222,-1,(M) Abnormal Release Rate(%),ND0326234F1C,1,42.12,ericsson,Omantel
2023-07-09T00:00:00,17.20466,54.12319,-1,(M) Abnormal Release Rate(%),ND0688134F1B,1,23.37,ericsson,Omantel
2023-07-09T00:00:00,17.118257,53.955906,-1,(M) Abnormal Release Rate(%),ND1136134F1C,1,42.18,ericsson,Omantel
2023-07-09T00:00:00,17.063138,53.898155,-1,(M) Abnormal Release Rate(%),ND1158134F1A,1,65.56,ericsson,Omantel
2023-07-09T00:00:00,23.326207,56.325301,-1,(M) Abnormal Release Rate(%),NH0013134F1A,1,36.86,ericsson,Omantel
